"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1042760,383300,"Sedum alpestre Vill.",NA,"Crassulaceae",NA,4,1982,2025,NA,"Least concern",NA
1042780,383500,"Sedum annuum L.",NA,"Crassulaceae",NA,5,1982,2025,NA,"Least concern",NA
1042800,383700,"Sedum atratum L.",NA,"Crassulaceae",NA,3,1923,2021,NA,"Least concern",NA
1043000,385500,"Sedum sexangulare L.",NA,"Crassulaceae",NA,3,1966,2025,NA,"Least concern",NA
1043020,385600,"Sedum spurium M. Bieb.",NA,"Crassulaceae",NA,1,2025,2025,NA,"",NA
1043040,385695,"Sedum telephium L.",NA,"Crassulaceae",NA,0,1966,1966,NA,"Least concern",NA
1043050,385700,"Sedum telephium L. subsp. telephium",NA,"Crassulaceae",NA,0,1966,1966,NA,"Least concern",NA
1043070,385900,"Sedum telephium subsp. maximum (L.) Kirschl.",NA,"Crassulaceae",NA,0,1966,1966,NA,"Least concern",NA
1043090,386200,"Selaginella helvetica (L.) Link",NA,"Selaginellaceae",NA,0,1966,1966,NA,"Least concern",NA
1043100,386300,"Selaginella selaginoides (L.) Schrank & Mart.",NA,"Selaginellaceae",NA,14,1982,2023,NA,"Least concern",NA
1043120,386700,"Sempervivum arachnoideum L.",NA,"Crassulaceae",NA,9,1982,2025,NA,"Least concern",NA
1043160,387000,"Sempervivum montanum L.",NA,"Crassulaceae",NA,16,1923,2025,NA,"Least concern",NA
1043170,387100,"Sempervivum tectorum L.",NA,"Crassulaceae",NA,3,1923,2024,NA,"Least concern",NA
1043210,387400,"Sempervivum wulfenii Mert. & W. D. J. Koch",NA,"Crassulaceae",NA,19,1982,2025,NA,"Vulnerable",NA
1043230,387500,"Senecio abrotanifolius L.",NA,"Asteraceae",NA,1,1895,1982,NA,"Least concern",NA
1043280,388200,"Senecio doronicum (L.) L.",NA,"Asteraceae",NA,13,1923,2025,NA,"Least concern",NA
1043285,388250,"Senecio doronicum (L.) L. subsp. doronicum",NA,"Asteraceae",NA,1,2020,2020,NA,"",NA
1043350,388900,"Senecio hercynicus Herborg",NA,"Asteraceae",NA,3,1982,2024,NA,"Least concern",NA
